Row ID,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Emoji
2830,1,44,20.83,99,2.02,1,14.67,22.73,93.18,72.73,50,20.45,18.18,2.27,4.55,2.27,0,6.82,2.27,9.09,2.27,0,13.64,9.09,2.27,6.82,4.55,22.73,11.36,0,15.91,4.55,4.55,6.82,6.82,0,6.82,2.27,0,4.55,0,0,0,0,13.64,2.27,11.36,2.27,0,2.27,0,0,0,0,27.27,9.09,2.27,0,0,4.55,2.27,18.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55,0,0,0,0,0,0,4.55,0,9.09,0,2.27,2.27,0,0,2.27,0,0,11.36,4.55,0,2.27,2.27,0,0,2.27,2.27,6.82,6.82,0,0,0,0,0,0,15.91,6.82,2.27,0,0,6.82,0,0
2831,1,28,18.12,97.11,89.39,75.77,9.33,7.14,96.43,82.14,64.29,17.86,10.71,0,0,7.14,3.57,0,7.14,17.86,7.14,0,10.71,10.71,7.14,7.14,3.57,25,7.14,3.57,3.57,3.57,0,0,10.71,0,10.71,3.57,0,0,7.14,0,3.57,0,3.57,3.57,0,0,0,0,0,0,0,0,25,10.71,3.57,0,0,0,10.71,14.29,3.57,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57,0,0,0,0,0,0,17.86,10.71,0,3.57,10.71,0,0,0,7.14,0,7.14,3.57,0,0,0,0,0,14.29,10.71,0,0,0,3.57,0,0
2832,1,25,1,99,3.34,1,12.5,24,96,80,64,28,20,4,4,12,0,0,8,4,0,0,4,16,12,12,4,28,0,4,16,4,4,8,12,0,12,4,4,4,4,0,0,0,4,0,4,0,0,0,0,0,0,0,28,8,0,0,4,4,4,20,0,0,0,0,4,4,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,4,0,4,8,8,0,4,4,0,0,0,16,8,0,0,0,8,0,0
2833,1,27,16.08,1,52.89,20.23,13.5,29.63,85.19,70.37,55.56,11.11,3.7,0,0,3.7,0,0,7.41,11.11,11.11,0,3.7,18.52,3.7,3.7,7.41,25.93,7.41,0,7.41,0,3.7,7.41,33.33,0,33.33,0,3.7,7.41,0,0,18.52,0,0,0,0,0,0,0,0,0,0,0,11.11,7.41,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,3.7,0,0,7.41,3.7,0,0,3.7,0,0,0,3.7,3.7,14.81,0,0,0,0,0,0,25.93,7.41,14.81,0,0,3.7,0,0
2834,1,22,94.5,17.46,5.07,20.23,22,36.36,72.73,36.36,27.27,0,0,0,0,0,0,0,0,4.55,4.55,9.09,13.64,4.55,9.09,0,0,9.09,0,0,0,0,0,0,18.18,0,18.18,4.55,9.09,0,0,0,4.55,0,9.09,4.55,4.55,9.09,4.55,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55,0,0,4.55,4.55,0,0,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55,4.55,4.55,0,0,0,0,4.55,0,0,4.55,0,0,4.55,4.55,0,0,0,81.82,4.55,0,0,0,4.55,72.73,0
2835,1,32,70.71,4.83,15.38,20.23,32,12.5,71.88,62.5,56.25,9.38,0,0,0,0,0,0,9.38,18.75,9.38,0,12.5,15.63,0,3.13,3.13,18.75,9.38,9.38,0,0,0,0,9.38,0,9.38,0,3.13,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.38,0,0,9.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,3.13,6.25,0,0,6.25,0,0,0,0,0,15.63,0,0,0,0,0,0,18.75,3.13,6.25,0,0,3.13,6.25,0
2836,1,12,2.87,98.75,1,20.23,6,25,91.67,66.67,58.33,16.67,8.33,0,0,0,0,8.33,8.33,8.33,0,0,8.33,25,8.33,0,0,33.33,0,0,8.33,8.33,0,0,16.67,0,16.67,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,16.67,8.33,0,8.33,0,0,0,0,0,16.67,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,8.33,0,0,0,0,25,0,0,0,0,0,0,16.67,16.67,0,0,0,0,0,0
2837,1,12,89.52,40.06,89.39,1,12,8.33,75,50,33.33,8.33,0,0,0,0,0,0,8.33,16.67,8.33,0,8.33,0,0,8.33,0,8.33,0,0,0,0,0,0,25,8.33,16.67,8.33,8.33,0,0,0,0,0,8.33,0,8.33,0,0,0,0,0,0,0,8.33,8.33,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,16.67,0,0,8.33,0,0,8.33,8.33,0,8.33,0,8.33,0,8.33,0,0,8.33,0,8.33,0,0,0,0,0
2838,1,75,4.71,99,8.82,39.67,25,9.33,93.33,84,61.33,28,18.67,0,0,9.33,9.33,0,9.33,9.33,5.33,0,10.67,13.33,4,5.33,4,32,6.67,2.67,4,1.33,2.67,0,25.33,0,25.33,8,4,2.67,5.33,0,6.67,0,4,2.67,1.33,1.33,0,1.33,1.33,0,0,0,22.67,4,1.33,0,0,0,1.33,18.67,0,0,0,9.33,0,0,0,0,0,0,0,0,0,0,1.33,0,0,0,0,0,1.33,0,0,2.67,0,0,0,0,0,0,0,0,12,9.33,0,1.33,6.67,0,0,1.33,0,2.67,14.67,1.33,0,0,0,0,0,21.33,4,2.67,0,0,9.33,5.33,0
2839,1,25,82.95,99,1,1,12.5,16,92,76,56,12,8,0,0,8,0,0,4,16,12,0,12,12,4,0,0,24,8,4,8,4,0,4,16,4,12,4,0,4,0,4,0,0,8,0,8,0,0,0,0,0,0,0,24,12,0,0,0,4,4,12,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,16,8,0,0,0,8,0,0
2840,1,29,84,3.55,43.66,20.23,29,17.24,89.66,68.97,44.83,0,0,0,0,0,0,0,0,13.79,10.34,0,10.34,6.9,3.45,10.34,3.45,20.69,6.9,6.9,0,0,0,0,24.14,0,24.14,0,10.34,6.9,0,0,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.45,0,3.45,0,17.24,0,0,10.34,13.79,0,0,0,0,0,0,0,0,0,0,0,3.45,0,0,0,0,0,0,3.45,0,10.34,0,0,10.34,0,0,0,6.9,3.45,0,0,0,0,0,0,0,13.79,0,0,3.45,0,3.45,6.9,0
2841,1,25,3.8,99,1,1,12.5,20,76,60,44,20,16,0,12,0,0,4,4,8,0,0,4,8,4,8,4,24,4,0,12,12,0,0,16,0,16,0,0,12,0,0,4,0,8,0,8,8,0,8,0,8,0,0,24,8,0,0,8,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,4,4,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,56,20,0,4,0,4,28,0
2842,1,15,10.19,1,19.26,20.23,7.5,13.33,66.67,66.67,53.33,6.67,6.67,0,0,0,0,0,0,6.67,6.67,0,0,13.33,0,6.67,13.33,26.67,6.67,0,0,0,0,0,13.33,0,13.33,0,0,0,0,0,13.33,0,13.33,6.67,6.67,0,0,0,0,0,0,0,13.33,6.67,6.67,0,0,0,0,6.67,0,0,0,0,13.33,13.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,20,0,0,0,0,0,0,20,6.67,6.67,6.67,0,0,0,0
2843,1,35,8.96,40.06,1,20.23,8.75,8.57,97.14,65.71,60,14.29,5.71,2.86,0,0,2.86,0,8.57,11.43,2.86,0,14.29,17.14,8.57,8.57,2.86,20,5.71,0,2.86,0,2.86,0,11.43,0,11.43,0,2.86,2.86,0,0,5.71,0,11.43,5.71,5.71,0,0,0,0,0,0,0,14.29,2.86,0,0,0,0,2.86,11.43,0,0,0,5.71,5.71,0,0,5.71,17.14,11.43,0,5.71,0,0,0,0,0,0,0,0,0,0,0,0,0,2.86,5.71,0,0,0,0,0,8.57,0,0,0,0,0,0,0,0,0,17.14,0,0,0,0,0,0,22.86,11.43,0,0,0,5.71,5.71,0
2844,1,29,13.62,1,43.66,1,7.25,13.79,96.55,82.76,65.52,13.79,3.45,0,0,3.45,0,0,10.34,24.14,13.79,0,3.45,10.34,6.9,3.45,13.79,13.79,10.34,0,6.9,0,3.45,3.45,34.48,10.34,24.14,6.9,3.45,0,6.9,3.45,6.9,0,13.79,3.45,10.34,0,0,0,0,0,0,0,6.9,3.45,0,0,0,3.45,0,3.45,0,0,0,0,0,0,0,0,3.45,0,0,0,3.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.34,0,0,0,0,0,0,0,3.45,0,13.79,3.45,0,0,0,0,0,10.34,10.34,0,0,0,0,0,0
2845,1,24,2.87,1,89.39,1,12,4.17,70.83,58.33,45.83,8.33,8.33,8.33,0,0,0,0,0,4.17,0,0,8.33,20.83,8.33,4.17,8.33,29.17,4.17,0,0,0,0,0,16.67,0,16.67,4.17,0,4.17,8.33,0,0,0,4.17,0,4.17,4.17,0,4.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17,4.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17,0,0,0,8.33,12.5,0,4.17,12.5,0,0,0,0,0,8.33,4.17,0,0,0,0,0,25,8.33,4.17,0,0,12.5,0,0
2846,1,24,73.36,1.71,99,20.23,24,29.17,75,70.83,50,12.5,8.33,4.17,0,0,4.17,0,4.17,16.67,4.17,4.17,16.67,4.17,4.17,4.17,4.17,8.33,20.83,4.17,4.17,0,0,4.17,12.5,0,12.5,4.17,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,4.17,0,0,0,0,0,0,4.17,0,0,4.17,0,4.17,4.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17,0,0,25,0,0,20.83,4.17,0,0,0,0,4.17,0,0,0,0,0,0,16.67,4.17,8.33,0,0,4.17,0,0
2847,1,31,51.31,59.25,6.29,1.4,15.5,19.35,74.19,54.84,41.94,12.9,0,0,0,0,0,0,12.9,16.13,12.9,0,0,9.68,3.23,3.23,0,12.9,6.45,0,3.23,0,3.23,0,3.23,0,3.23,3.23,3.23,0,0,0,0,0,3.23,0,3.23,3.23,0,3.23,0,0,0,0,6.45,3.23,0,0,0,0,3.23,3.23,0,0,0,3.23,3.23,0,0,3.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.45,3.23,0,0,0,3.23,0,0,6.45,9.68,3.23,0,3.23,3.23,0,0,0,58.06,6.45,0,0,0,3.23,48.39,0
2848,1,85,76.43,33.4,63.35,75.21,42.5,20,89.41,67.06,56.47,10.59,4.71,1.18,0,0,1.18,1.18,5.88,21.18,12.94,0,11.76,5.88,8.24,4.71,2.35,10.59,7.06,3.53,0,0,0,0,18.82,5.88,12.94,5.88,2.35,1.18,3.53,0,3.53,0,5.88,3.53,0,0,0,0,0,0,0,2.35,11.76,3.53,0,0,0,0,2.35,8.24,0,0,2.35,0,0,0,0,0,7.06,0,0,4.71,1.18,2.35,2.35,0,0,0,0,0,0,0,0,2.35,0,1.18,0,0,0,0,0,0,1.18,11.76,1.18,0,9.41,1.18,0,0,2.35,1.18,5.88,0,0,0,0,0,0,10.59,1.18,3.53,1.18,0,2.35,2.35,0
2849,1,20,1,1,99,1,20,35,100,90,70,25,15,15,0,0,0,0,10,5,0,5,0,10,20,20,0,20,10,0,0,0,0,0,15,0,15,5,5,0,0,0,5,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,5,0,0,20,20,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0
2850,1,34,37.99,99,1,1,17,17.65,88.24,73.53,61.76,26.47,14.71,0,0,5.88,5.88,2.94,11.76,20.59,5.88,0,17.65,11.76,2.94,0,2.94,23.53,0,0,0,0,0,0,14.71,0,14.71,2.94,0,2.94,0,0,5.88,0,11.76,0,11.76,2.94,0,2.94,0,0,0,0,29.41,14.71,0,0,8.82,2.94,2.94,20.59,0,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94,0,0,0,0,0,0,0,0,5.88,2.94,0,0,2.94,0,0,0,0,8.82,5.88,0,0,0,0,0,0,14.71,5.88,0,0,0,2.94,5.88,0
2851,1,21,29.12,16.63,1,1,10.5,23.81,85.71,66.67,61.9,4.76,4.76,0,0,0,4.76,0,0,19.05,4.76,0,19.05,9.52,9.52,19.05,4.76,9.52,9.52,9.52,4.76,0,0,4.76,19.05,9.52,9.52,0,0,0,0,4.76,4.76,0,9.52,0,9.52,4.76,0,4.76,0,0,0,0,4.76,0,0,0,0,0,0,4.76,0,0,0,4.76,4.76,4.76,0,0,4.76,0,0,4.76,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,0,0,4.76,0,0,0,0,4.76,4.76,0,0,0,0,0,0,14.29,9.52,4.76,0,0,0,0,0
2852,1,13,1,81.78,1,20.23,6.5,23.08,92.31,69.23,53.85,15.38,7.69,0,0,7.69,0,0,7.69,15.38,7.69,0,0,15.38,7.69,15.38,7.69,23.08,7.69,7.69,7.69,0,0,7.69,38.46,15.38,23.08,7.69,7.69,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.38,7.69,0,0,0,0,7.69,7.69,0,0,0,0,7.69,7.69,0,0,7.69,0,0,7.69,7.69,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,15.38,0,0,0,0,0,0,30.77,15.38,0,0,0,15.38,0,0
2853,1,24,26.1,64.67,15.38,1,12,16.67,95.83,66.67,58.33,20.83,12.5,0,0,0,0,12.5,8.33,16.67,4.17,0,12.5,12.5,0,4.17,4.17,16.67,0,4.17,16.67,0,0,16.67,16.67,0,16.67,4.17,4.17,4.17,0,0,4.17,0,4.17,0,4.17,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,12.5,0,0,0,0,4.17,4.17,0,0,12.5,0,0,4.17,8.33,0,0,0,0,0,0,0,0,0,0,4.17,0,0,0,0,0,0,0,0,0,12.5,0,0,8.33,0,0,4.17,0,0,4.17,0,0,0,0,0,0,12.5,8.33,4.17,0,0,0,0,0
2854,1,50,19.3,96.81,1,50.98,16.67,10,88,76,54,16,14,0,0,6,8,0,2,8,6,0,10,14,4,6,4,28,2,2,2,0,2,0,22,4,18,2,0,6,6,2,8,0,2,2,0,0,0,0,0,0,0,0,22,2,2,0,0,0,0,20,2,0,2,8,0,0,0,0,6,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,14,0,0,0,0,0,0,0,4,6,6,4,6,2,4,0,0,12,6,0,0,0,6,0,0
2855,1,43,64.59,78.8,53.52,20.23,14.33,16.28,88.37,69.77,55.81,16.28,9.3,0,0,0,4.65,4.65,6.98,16.28,4.65,4.65,16.28,9.3,2.33,0,4.65,23.26,0,6.98,2.33,0,0,2.33,16.28,4.65,11.63,2.33,0,2.33,0,0,2.33,2.33,0,0,0,0,0,0,0,0,0,0,16.28,2.33,0,0,0,0,0,13.95,0,0,0,4.65,6.98,6.98,0,0,2.33,0,0,2.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3,18.6,4.65,6.98,11.63,0,0,0,2.33,2.33,6.98,4.65,0,0,0,0,0,11.63,4.65,0,0,2.33,4.65,0,0
2856,1,18,89.52,98.75,10.18,20.23,18,27.78,72.22,50,38.89,11.11,11.11,0,0,0,0,11.11,0,16.67,16.67,0,5.56,0,5.56,5.56,0,11.11,0,0,5.56,0,0,5.56,11.11,0,11.11,5.56,0,0,0,5.56,0,0,11.11,5.56,5.56,0,0,0,0,0,0,0,38.89,22.22,5.56,0,5.56,5.56,5.56,16.67,0,0,0,0,5.56,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,0,0,0,0,5.56,0,0,0,0,0,0,0,5.56,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2857,1,83,73.1,84.59,25.3,3.11,20.75,15.66,84.34,72.29,55.42,13.25,8.43,1.2,2.41,0,4.82,0,4.82,19.28,9.64,1.2,15.66,9.64,4.82,6.02,0,18.07,8.43,4.82,6.02,2.41,1.2,2.41,10.84,0,10.84,2.41,3.61,0,4.82,0,1.2,0,2.41,0,2.41,1.2,0,1.2,1.2,0,0,0,13.25,4.82,0,0,0,0,1.2,8.43,0,0,4.82,0,1.2,0,1.2,0,2.41,0,1.2,1.2,0,0,1.2,0,0,0,0,0,0,0,0,1.2,0,1.2,0,0,0,0,1.2,0,4.82,14.46,0,2.41,10.84,1.2,0,0,1.2,4.82,7.23,2.41,0,0,0,0,0,12.05,4.82,3.61,0,0,2.41,1.2,0
2858,1,15,39.7,99,1,99,15,13.33,93.33,60,60,40,20,0,0,20,0,0,20,20,0,0,20,0,0,0,0,0,0,0,13.33,0,0,13.33,0,0,0,0,0,0,0,0,0,0,13.33,13.33,0,6.67,6.67,0,0,0,0,0,40,13.33,6.67,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,6.67,13.33,0,0,0,0,0
2859,1,42,10.19,79.51,24.32,20.23,10.5,28.57,85.71,71.43,59.52,16.67,14.29,2.38,2.38,9.52,0,0,2.38,14.29,11.9,0,4.76,16.67,2.38,9.52,4.76,23.81,2.38,4.76,9.52,2.38,2.38,4.76,14.29,0,14.29,2.38,0,0,2.38,0,9.52,0,4.76,2.38,2.38,2.38,2.38,0,0,0,0,0,11.9,0,0,0,0,0,0,11.9,0,0,0,0,7.14,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,2.38,2.38,0,0,0,2.38,0,0,0,4.76,7.14,4.76,0,0,0,0,0,26.19,9.52,4.76,0,0,4.76,7.14,0
2860,1,37,66.85,56.18,9.25,62.77,37,13.51,81.08,70.27,62.16,13.51,8.11,0,0,0,5.41,2.7,5.41,27.03,10.81,0,13.51,8.11,8.11,5.41,0,10.81,5.41,8.11,5.41,0,2.7,2.7,13.51,2.7,10.81,2.7,0,0,0,2.7,5.41,0,2.7,2.7,0,0,0,0,0,0,0,0,13.51,5.41,0,0,0,0,2.7,8.11,0,0,5.41,0,0,0,0,0,2.7,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.11,5.41,0,0,5.41,0,0,0,2.7,2.7,2.7,2.7,0,0,0,0,0,8.11,8.11,0,0,0,0,0,0
2861,1,21,5.14,88.15,1,1,21,9.52,90.48,66.67,57.14,28.57,19.05,0,0,0,14.29,4.76,9.52,19.05,4.76,0,4.76,14.29,0,4.76,0,19.05,4.76,0,4.76,0,0,4.76,23.81,0,23.81,0,0,14.29,4.76,0,9.52,0,9.52,0,9.52,4.76,0,4.76,0,4.76,0,0,33.33,14.29,0,0,9.52,4.76,9.52,19.05,0,0,0,14.29,4.76,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,4.76,0,0,0,0,0,0
2862,1,71,7.87,48.42,61.43,7.54,10.14,21.13,83.1,66.2,53.52,19.72,18.31,7.04,0,2.82,2.82,4.23,1.41,15.49,2.82,0,5.63,14.08,1.41,4.23,4.23,21.13,7.04,9.86,2.82,0,0,2.82,21.13,5.63,15.49,9.86,0,0,2.82,1.41,4.23,0,4.23,1.41,2.82,0,0,0,0,0,0,0,16.9,4.23,0,0,0,1.41,1.41,14.08,0,0,0,2.82,4.23,4.23,0,0,1.41,0,0,1.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.04,1.41,0,0,1.41,0,0,0,0,0,14.08,0,0,0,0,0,0,23.94,7.04,0,2.82,0,7.04,7.04,0
2863,1,13,14.06,81.78,1,20.23,6.5,7.69,84.62,61.54,46.15,7.69,7.69,0,0,0,7.69,0,0,7.69,7.69,0,0,23.08,0,7.69,0,23.08,0,0,0,0,0,0,15.38,7.69,7.69,0,0,0,7.69,0,7.69,0,0,0,0,0,0,0,0,0,0,0,23.08,7.69,7.69,7.69,0,0,0,15.38,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.38,0,0,0,0,0,0,0,0,0,15.38,0,15.38,0,7.69,7.69,0,15.38,7.69,0,7.69,0,0,0,0
2864,1,14,2.35,1,99,98.65,14,14.29,92.86,78.57,57.14,14.29,14.29,14.29,0,0,0,0,0,7.14,0,0,14.29,21.43,7.14,14.29,0,35.71,21.43,0,7.14,0,7.14,0,7.14,0,7.14,0,7.14,0,0,0,0,0,7.14,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,0,0,7.14,0,0,0,0,0,0,0,0,0,7.14,0,0,7.14,14.29,0,0,14.29,0,0,0,14.29,7.14,14.29,7.14,0,0,0,0,0,14.29,7.14,0,0,0,7.14,0,0
2865,1,20,1,99,1,90.5,6.67,35,90,70,60,25,20,0,0,5,15,0,5,10,0,0,5,10,20,5,5,20,0,0,5,5,0,0,35,0,35,20,15,0,5,10,0,0,15,10,5,0,0,0,0,0,0,0,40,20,10,0,0,10,0,20,0,0,5,10,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,25,15,0,0,0,10,0,0
2866,1,54,44.1,1.45,86.01,48.44,18,24.07,92.59,68.52,57.41,9.26,5.56,5.56,0,0,0,0,3.7,14.81,5.56,3.7,12.96,14.81,5.56,3.7,3.7,22.22,3.7,3.7,3.7,0,0,3.7,9.26,0,9.26,0,1.85,1.85,3.7,0,1.85,0,11.11,5.56,3.7,1.85,1.85,0,0,0,0,1.85,5.56,5.56,0,0,1.85,1.85,0,0,0,0,0,0,1.85,1.85,0,0,1.85,1.85,0,0,0,0,12.96,1.85,1.85,0,0,0,0,3.7,3.7,3.7,0,0,1.85,0,0,0,1.85,0,14.81,18.52,0,1.85,14.81,0,1.85,0,1.85,1.85,5.56,3.7,0,0,0,0,0,25.93,5.56,12.96,0,0,3.7,3.7,0
2867,1,15,22.17,1,93.95,20.23,7.5,13.33,73.33,66.67,66.67,6.67,6.67,6.67,0,0,0,0,0,13.33,6.67,0,13.33,6.67,13.33,6.67,13.33,6.67,0,6.67,0,0,0,0,33.33,6.67,26.67,6.67,0,6.67,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.33,13.33,0,0,0,0,0,0
2868,1,85,81.56,79.15,38.22,95.42,17,17.65,82.35,61.18,47.06,8.24,5.88,1.18,0,4.71,0,0,2.35,14.12,8.24,0,14.12,5.88,3.53,9.41,0,14.12,4.71,7.06,5.88,0,1.18,4.71,11.76,0,10.59,3.53,2.35,1.18,2.35,0,2.35,0,5.88,5.88,0,1.18,1.18,0,0,0,0,0,7.06,1.18,1.18,0,0,0,0,5.88,0,0,0,0,0,0,0,0,5.88,1.18,1.18,0,3.53,0,2.35,0,0,0,0,0,0,0,1.18,2.35,0,1.18,1.18,0,1.18,0,1.18,0,7.06,8.24,1.18,0,5.88,2.35,0,0,4.71,0,3.53,4.71,0,0,0,0,0,9.41,8.24,0,0,0,1.18,0,0
2869,1,74,6.56,7.05,81.07,99,12.33,18.92,94.59,74.32,60.81,24.32,18.92,16.22,0,2.7,0,0,5.41,13.51,1.35,0,13.51,6.76,12.16,8.11,0,16.22,5.41,0,5.41,0,0,5.41,21.62,0,21.62,2.7,2.7,5.41,8.11,2.7,1.35,0,14.86,12.16,2.7,12.16,9.46,2.7,0,1.35,0,0,21.62,16.22,4.05,2.7,1.35,1.35,4.05,6.76,0,0,1.35,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35,1.35,0,0,0,0,0,0,0,5.41,8.11,1.35,2.7,4.05,1.35,0,0,1.35,0,4.05,1.35,0,0,0,0,0,13.51,6.76,6.76,0,0,0,0,0
2870,1,34,46.7,73.71,67.28,20.23,11.33,14.71,88.24,64.71,50,14.71,8.82,0,0,0,0,8.82,5.88,11.76,2.94,0,14.71,8.82,5.88,2.94,2.94,20.59,5.88,0,5.88,2.94,0,2.94,8.82,0,8.82,2.94,0,2.94,2.94,2.94,0,0,5.88,2.94,2.94,0,0,0,0,0,0,0,14.71,5.88,2.94,0,0,0,0,8.82,0,0,0,0,2.94,2.94,0,0,2.94,0,0,2.94,0,0,2.94,0,0,0,0,0,0,0,0,0,0,2.94,0,0,0,0,0,0,8.82,20.59,0,5.88,14.71,2.94,0,0,0,0,8.82,5.88,0,0,0,0,0,11.76,8.82,0,0,0,2.94,0,0
2871,1,42,13.76,16.63,12.96,20.23,8.4,7.14,88.1,76.19,66.67,19.05,11.9,0,0,0,11.9,0,7.14,19.05,4.76,0,11.9,9.52,4.76,9.52,4.76,16.67,9.52,7.14,4.76,0,0,4.76,14.29,2.38,11.9,0,0,0,2.38,0,11.9,0,0,0,0,0,0,0,0,0,0,0,14.29,2.38,0,0,2.38,0,0,11.9,0,0,0,11.9,0,0,0,0,2.38,0,0,0,2.38,0,0,0,0,0,0,0,0,0,0,0,0,2.38,0,0,0,0,0,0,7.14,7.14,0,4.76,7.14,0,0,0,0,14.29,0,0,0,0,0,0,0,14.29,11.9,0,0,0,2.38,0,0
